rowid,p1,model_id
26725,0.5924848229470663,2018-09-27--gbm--response--segment_0
26727,0.15062781432508401,2018-09-27--gbm--response--segment_0
26728,0.0491307162254307,2018-09-27--gbm--response--segment_0
26730,0.3250001451742425,2018-09-27--gbm--response--segment_0
26731,0.27297185146419106,2018-09-27--gbm--response--segment_0
26735,0.5560868080815689,2018-09-27--gbm--response--segment_0
26737,0.39983907730580565,2018-09-27--gbm--response--segment_0
26739,0.6054414689478875,2018-09-27--gbm--response--segment_0
26741,0.2780349081315047,2018-09-27--gbm--response--segment_0
26742,0.5501688585152257,2018-09-27--gbm--response--segment_0
26749,0.01673675577705827,2018-09-27--gbm--response--segment_0
26750,0.29283264016973726,2018-09-27--gbm--response--segment_0
26752,0.37389827420240757,2018-09-27--gbm--response--segment_0
26753,0.7018286653869746,2018-09-27--gbm--response--segment_0
26755,0.3752064613385121,2018-09-27--gbm--response--segment_0
26765,0.5811719587197832,2018-09-27--gbm--response--segment_0
26766,0.28124119384154195,2018-09-27--gbm--response--segment_0
26767,0.49266175617084046,2018-09-27--gbm--response--segment_0
26770,0.3396259018779925,2018-09-27--gbm--response--segment_0
26772,0.15106378723899375,2018-09-27--gbm--response--segment_0
26774,0.17186019959266152,2018-09-27--gbm--response--segment_0
26775,0.3152196365875659,2018-09-27--gbm--response--segment_0
26776,0.5400610011230409,2018-09-27--gbm--response--segment_0
26778,0.6135021686435963,2018-09-27--gbm--response--segment_0
26782,0.19242259263789083,2018-09-27--gbm--response--segment_0
26785,0.46208440811318235,2018-09-27--gbm--response--segment_0
26788,0.3359749924995882,2018-09-27--gbm--response--segment_0
26790,0.05475552840363332,2018-09-27--gbm--response--segment_0
26793,0.27596846890864435,2018-09-27--gbm--response--segment_0
26798,0.5314700321753024,2018-09-27--gbm--response--segment_0
26800,0.017868404125610412,2018-09-27--gbm--response--segment_0
26802,0.10756131868650966,2018-09-27--gbm--response--segment_0
26804,0.5864587491506958,2018-09-27--gbm--response--segment_0
26807,0.21846024930138702,2018-09-27--gbm--response--segment_0
26809,0.04305731380459799,2018-09-27--gbm--response--segment_0
26810,0.2894759103140521,2018-09-27--gbm--response--segment_0
26815,0.21666036270683728,2018-09-27--gbm--response--segment_0
26816,0.316657039835038,2018-09-27--gbm--response--segment_0
26818,0.42531364508186437,2018-09-27--gbm--response--segment_0
26819,0.5505036210671356,2018-09-27--gbm--response--segment_0
26820,0.09261389407632963,2018-09-27--gbm--response--segment_0
26821,0.31842616957352027,2018-09-27--gbm--response--segment_0
26822,0.66098723458395,2018-09-27--gbm--response--segment_0
26823,0.01646051936210663,2018-09-27--gbm--response--segment_0
26826,0.3003242822883273,2018-09-27--gbm--response--segment_0
26828,0.2277915714597021,2018-09-27--gbm--response--segment_0
26829,0.16591012471493624,2018-09-27--gbm--response--segment_0
26831,0.16244174367423292,2018-09-27--gbm--response--segment_0
26833,0.30546218677068737,2018-09-27--gbm--response--segment_0
26835,0.2093495376794748,2018-09-27--gbm--response--segment_0
26838,0.2872208285824688,2018-09-27--gbm--response--segment_0
26839,0.5610068895080892,2018-09-27--gbm--response--segment_0
26842,0.16843755366735377,2018-09-27--gbm--response--segment_0
26844,0.3003242822883273,2018-09-27--gbm--response--segment_0
26847,0.6545227077437312,2018-09-27--gbm--response--segment_0
26848,0.1901748981322781,2018-09-27--gbm--response--segment_0
26851,0.2143265237513934,2018-09-27--gbm--response--segment_0
26852,0.6177520216280384,2018-09-27--gbm--response--segment_0
26853,0.2505972842225361,2018-09-27--gbm--response--segment_0
26854,0.5301030401126086,2018-09-27--gbm--response--segment_0
26855,0.2277915714597021,2018-09-27--gbm--response--segment_0
26856,0.04810926534678402,2018-09-27--gbm--response--segment_0
26857,0.3141124503994756,2018-09-27--gbm--response--segment_0
26859,0.057939641072507826,2018-09-27--gbm--response--segment_0
26861,0.46309996056669495,2018-09-27--gbm--response--segment_0
26862,0.4554156290237286,2018-09-27--gbm--response--segment_0
26863,0.4862851659364526,2018-09-27--gbm--response--segment_0
26867,0.6121403361810572,2018-09-27--gbm--response--segment_0
26870,0.04144451834137363,2018-09-27--gbm--response--segment_0
26872,0.43896265602402634,2018-09-27--gbm--response--segment_0
26873,0.36932708399756675,2018-09-27--gbm--response--segment_0
26877,0.12300435574485001,2018-09-27--gbm--response--segment_0
26878,0.2608470192805811,2018-09-27--gbm--response--segment_0
26879,0.6422361471605909,2018-09-27--gbm--response--segment_0
26882,0.6554759629730806,2018-09-27--gbm--response--segment_0
26888,0.3921623008155946,2018-09-27--gbm--response--segment_0
26891,0.3912771125425749,2018-09-27--gbm--response--segment_0
26892,0.0184026242943613,2018-09-27--gbm--response--segment_0
26893,0.4084873473527441,2018-09-27--gbm--response--segment_0
26898,0.1723482722074963,2018-09-27--gbm--response--segment_0
26900,0.6432976325167932,2018-09-27--gbm--response--segment_0
26902,0.18492249076555242,2018-09-27--gbm--response--segment_0
26903,0.31483418025084475,2018-09-27--gbm--response--segment_0
26904,0.44600090956511035,2018-09-27--gbm--response--segment_0
26906,0.1547999348718307,2018-09-27--gbm--response--segment_0
26909,0.25483945908221395,2018-09-27--gbm--response--segment_0
26914,0.7738077259598561,2018-09-27--gbm--response--segment_0
26920,0.40995669650636174,2018-09-27--gbm--response--segment_0
26923,0.11270400460951129,2018-09-27--gbm--response--segment_0
26925,0.34607850778023896,2018-09-27--gbm--response--segment_0
26927,0.40072630359056394,2018-09-27--gbm--response--segment_0
26929,0.35315516183632406,2018-09-27--gbm--response--segment_0
26930,0.09046598866000337,2018-09-27--gbm--response--segment_0
26931,0.2675192365384511,2018-09-27--gbm--response--segment_0
26932,0.4503120143505656,2018-09-27--gbm--response--segment_0
26935,0.41229570285497885,2018-09-27--gbm--response--segment_0
26938,0.38646143059534227,2018-09-27--gbm--response--segment_0
26942,0.025500880280098653,2018-09-27--gbm--response--segment_0
26944,0.32014212927286995,2018-09-27--gbm--response--segment_0
26947,0.18832102069254694,2018-09-27--gbm--response--segment_0
26948,0.6213599291646552,2018-09-27--gbm--response--segment_0
26950,0.593599242334452,2018-09-27--gbm--response--segment_0
26951,0.17444014997701493,2018-09-27--gbm--response--segment_0
26959,0.628330830973795,2018-09-27--gbm--response--segment_0
26966,0.0403822026897088,2018-09-27--gbm--response--segment_0
26969,0.15386488399814188,2018-09-27--gbm--response--segment_0
26971,0.33413168064912835,2018-09-27--gbm--response--segment_0
26975,0.15472676665107676,2018-09-27--gbm--response--segment_0
26979,0.5211256765494383,2018-09-27--gbm--response--segment_0
26980,0.01895296272767422,2018-09-27--gbm--response--segment_0
26984,0.20333904233528066,2018-09-27--gbm--response--segment_0
26990,0.4184614589400694,2018-09-27--gbm--response--segment_0
26991,0.351333076711288,2018-09-27--gbm--response--segment_0
26992,0.33450719941295226,2018-09-27--gbm--response--segment_0
26997,0.6469581368118247,2018-09-27--gbm--response--segment_0
26998,0.3424633213635788,2018-09-27--gbm--response--segment_0
27003,0.047442527778501734,2018-09-27--gbm--response--segment_0
27012,0.17918722856520128,2018-09-27--gbm--response--segment_0
27014,0.14521958332512241,2018-09-27--gbm--response--segment_0
27015,0.031116216051367832,2018-09-27--gbm--response--segment_0
27016,0.012959610703505459,2018-09-27--gbm--response--segment_0
27019,0.1414879619211321,2018-09-27--gbm--response--segment_0
27020,0.011445768362956334,2018-09-27--gbm--response--segment_0
27022,0.1267283824120233,2018-09-27--gbm--response--segment_0
27023,0.020516477207096213,2018-09-27--gbm--response--segment_0
27026,0.0654647858476944,2018-09-27--gbm--response--segment_0
27030,0.529911029682474,2018-09-27--gbm--response--segment_0
27032,0.41454208367804496,2018-09-27--gbm--response--segment_0
27034,0.5054594890833348,2018-09-27--gbm--response--segment_0
27036,0.021460485065383183,2018-09-27--gbm--response--segment_0
27037,0.022188253715658177,2018-09-27--gbm--response--segment_0
27038,0.3292175669151206,2018-09-27--gbm--response--segment_0
27040,0.27450246635363407,2018-09-27--gbm--response--segment_0
27042,0.11919553163469082,2018-09-27--gbm--response--segment_0
27044,0.36465477042626604,2018-09-27--gbm--response--segment_0
27047,0.0732537113849196,2018-09-27--gbm--response--segment_0
27049,0.3906418596600562,2018-09-27--gbm--response--segment_0
27051,0.1450845043944495,2018-09-27--gbm--response--segment_0
27053,0.017504480965942232,2018-09-27--gbm--response--segment_0
27055,0.23356367803823114,2018-09-27--gbm--response--segment_0
27056,0.3739054059003998,2018-09-27--gbm--response--segment_0
27057,0.5141457325112719,2018-09-27--gbm--response--segment_0
27058,0.29170787962794753,2018-09-27--gbm--response--segment_0
27059,0.2748361728649294,2018-09-27--gbm--response--segment_0
27062,0.42519424429804537,2018-09-27--gbm--response--segment_0
27064,0.011495217361475152,2018-09-27--gbm--response--segment_0
27065,0.4046926410224615,2018-09-27--gbm--response--segment_0
27069,0.49101758713575744,2018-09-27--gbm--response--segment_0
27070,0.035684270493344945,2018-09-27--gbm--response--segment_0
27074,0.03687418063374959,2018-09-27--gbm--response--segment_0
27078,0.16765746905506113,2018-09-27--gbm--response--segment_0
27082,0.25581086386671154,2018-09-27--gbm--response--segment_0
27083,0.4610520801939828,2018-09-27--gbm--response--segment_0
27086,0.3379310022701081,2018-09-27--gbm--response--segment_0
27087,0.33360096993244037,2018-09-27--gbm--response--segment_0
27094,0.016804799311771142,2018-09-27--gbm--response--segment_0
27098,0.27995240498316154,2018-09-27--gbm--response--segment_0
27101,0.1714139477196545,2018-09-27--gbm--response--segment_0
27104,0.44827425173148794,2018-09-27--gbm--response--segment_0
27105,0.27221952516981784,2018-09-27--gbm--response--segment_0
27106,0.4369744133316197,2018-09-27--gbm--response--segment_0
27107,0.11699935393389878,2018-09-27--gbm--response--segment_0
27111,0.3056440046297369,2018-09-27--gbm--response--segment_0
27114,0.29637115137918874,2018-09-27--gbm--response--segment_0
27116,0.18206325769820486,2018-09-27--gbm--response--segment_0
27118,0.02473322203036951,2018-09-27--gbm--response--segment_0
27119,0.013683567333173286,2018-09-27--gbm--response--segment_0
27121,0.1890928155477749,2018-09-27--gbm--response--segment_0
27123,0.06349497403001518,2018-09-27--gbm--response--segment_0
27124,0.03241217116096735,2018-09-27--gbm--response--segment_0
27126,0.06482802609056998,2018-09-27--gbm--response--segment_0
27127,0.3610817991660292,2018-09-27--gbm--response--segment_0
27128,0.3751422720810631,2018-09-27--gbm--response--segment_0
27130,0.3911535055183319,2018-09-27--gbm--response--segment_0
27132,0.018350715150636857,2018-09-27--gbm--response--segment_0
27133,0.018177110563726687,2018-09-27--gbm--response--segment_0
27135,0.1492588004460092,2018-09-27--gbm--response--segment_0
27136,0.3169295970686956,2018-09-27--gbm--response--segment_0
27137,0.5059424102416744,2018-09-27--gbm--response--segment_0
27138,0.014263267917637023,2018-09-27--gbm--response--segment_0
27139,0.18581818135988162,2018-09-27--gbm--response--segment_0
27141,0.03677019617101015,2018-09-27--gbm--response--segment_0
27145,0.4756721167848767,2018-09-27--gbm--response--segment_0
27146,0.468136660243408,2018-09-27--gbm--response--segment_0
27150,0.01637683558093903,2018-09-27--gbm--response--segment_0
27154,0.3739054059003998,2018-09-27--gbm--response--segment_0
27156,0.2938567713367776,2018-09-27--gbm--response--segment_0
27157,0.013711826994370815,2018-09-27--gbm--response--segment_0
27159,0.17889418705055016,2018-09-27--gbm--response--segment_0
27160,0.04198786702722144,2018-09-27--gbm--response--segment_0
27161,0.43800878954233574,2018-09-27--gbm--response--segment_0
27162,0.03631696637863377,2018-09-27--gbm--response--segment_0
27164,0.02476337285830554,2018-09-27--gbm--response--segment_0
27165,0.17752624198343023,2018-09-27--gbm--response--segment_0
27168,0.18066186061732503,2018-09-27--gbm--response--segment_0
27175,0.17332620843282534,2018-09-27--gbm--response--segment_0
27176,0.2081828929625816,2018-09-27--gbm--response--segment_0
27180,0.012608997917705266,2018-09-27--gbm--response--segment_0
27185,0.04311819155808354,2018-09-27--gbm--response--segment_0
27186,0.33809518320606485,2018-09-27--gbm--response--segment_0
27191,0.14949779435545055,2018-09-27--gbm--response--segment_0
27193,0.14883295990794582,2018-09-27--gbm--response--segment_0
27195,0.04217415968474169,2018-09-27--gbm--response--segment_0
27197,0.0350325449260621,2018-09-27--gbm--response--segment_0
27207,0.010590570089934203,2018-09-27--gbm--response--segment_0
27208,0.2030880469087906,2018-09-27--gbm--response--segment_0
27209,0.5222032870256421,2018-09-27--gbm--response--segment_0
27211,0.1222902263367079,2018-09-27--gbm--response--segment_0
27212,0.4251931380698144,2018-09-27--gbm--response--segment_0
27213,0.0927287351437789,2018-09-27--gbm--response--segment_0
27215,0.3555476832480553,2018-09-27--gbm--response--segment_0
27216,0.3869605140133024,2018-09-27--gbm--response--segment_0
27218,0.4273755735427532,2018-09-27--gbm--response--segment_0
27219,0.17649066606222089,2018-09-27--gbm--response--segment_0
27224,0.5146315637767498,2018-09-27--gbm--response--segment_0
27227,0.3976565893876522,2018-09-27--gbm--response--segment_0
27229,0.2660166313100896,2018-09-27--gbm--response--segment_0
27231,0.3762859330065057,2018-09-27--gbm--response--segment_0
27232,0.29743471902563307,2018-09-27--gbm--response--segment_0
27234,0.020516477207096213,2018-09-27--gbm--response--segment_0
27236,0.049846582709666146,2018-09-27--gbm--response--segment_0
27240,0.1411515766364975,2018-09-27--gbm--response--segment_0
27244,0.2756807596193015,2018-09-27--gbm--response--segment_0
27246,0.023884387042687766,2018-09-27--gbm--response--segment_0
27247,0.029852858531959996,2018-09-27--gbm--response--segment_0
27248,0.1973882656195638,2018-09-27--gbm--response--segment_0
27250,0.04631519311040112,2018-09-27--gbm--response--segment_0
27251,0.30588031932173104,2018-09-27--gbm--response--segment_0
27253,0.04522351071250242,2018-09-27--gbm--response--segment_0
27256,0.011445768362956334,2018-09-27--gbm--response--segment_0
27257,0.03574885049296041,2018-09-27--gbm--response--segment_0
27258,0.04300413181835187,2018-09-27--gbm--response--segment_0
27261,0.1998222475732365,2018-09-27--gbm--response--segment_0
27268,0.09171045677540385,2018-09-27--gbm--response--segment_0
27270,0.4202808414682801,2018-09-27--gbm--response--segment_0
27272,0.21021698313257098,2018-09-27--gbm--response--segment_0
27275,0.012603392223490177,2018-09-27--gbm--response--segment_0
27280,0.1857141022682627,2018-09-27--gbm--response--segment_0
27283,0.38164706717422325,2018-09-27--gbm--response--segment_0
27284,0.4359492996791309,2018-09-27--gbm--response--segment_0
27285,0.07458154897737929,2018-09-27--gbm--response--segment_0
27291,0.41892587630436956,2018-09-27--gbm--response--segment_0
27297,0.0170440805634114,2018-09-27--gbm--response--segment_0
27299,0.1315242303015638,2018-09-27--gbm--response--segment_0
27300,0.2720036944322702,2018-09-27--gbm--response--segment_0
27301,0.2789224356277507,2018-09-27--gbm--response--segment_0
27302,0.3410621103025117,2018-09-27--gbm--response--segment_0
27303,0.47247977291737525,2018-09-27--gbm--response--segment_0
27304,0.028133776540803873,2018-09-27--gbm--response--segment_0
27305,0.2900425896630278,2018-09-27--gbm--response--segment_0
27306,0.29743471902563307,2018-09-27--gbm--response--segment_0
27307,0.12520251577828415,2018-09-27--gbm--response--segment_0
27308,0.01400340362785743,2018-09-27--gbm--response--segment_0
27309,0.2720036944322702,2018-09-27--gbm--response--segment_0
27313,0.11714619816441975,2018-09-27--gbm--response--segment_0
27314,0.1765362644542044,2018-09-27--gbm--response--segment_0
27315,0.010884076144236088,2018-09-27--gbm--response--segment_0
27316,0.2749629195086346,2018-09-27--gbm--response--segment_0
27317,0.1691500733978912,2018-09-27--gbm--response--segment_0
27318,0.012959610703505459,2018-09-27--gbm--response--segment_0
27320,0.19837348450550182,2018-09-27--gbm--response--segment_0
27322,0.21213884824530688,2018-09-27--gbm--response--segment_0
27327,0.033505137048053524,2018-09-27--gbm--response--segment_0
27328,0.013023015965420175,2018-09-27--gbm--response--segment_0
27329,0.250191125793721,2018-09-27--gbm--response--segment_0
27331,0.028444578349149832,2018-09-27--gbm--response--segment_0
27333,0.4656930466310266,2018-09-27--gbm--response--segment_0
27335,0.23010603832638746,2018-09-27--gbm--response--segment_0
27338,0.18704377735788785,2018-09-27--gbm--response--segment_0
27340,0.250191125793721,2018-09-27--gbm--response--segment_0
27341,0.11125985690525815,2018-09-27--gbm--response--segment_0
27346,0.011248541346253804,2018-09-27--gbm--response--segment_0
27348,0.046878373739636964,2018-09-27--gbm--response--segment_0
27350,0.03241217116096735,2018-09-27--gbm--response--segment_0
27354,0.25552107130099877,2018-09-27--gbm--response--segment_0
27356,0.42822611078426437,2018-09-27--gbm--response--segment_0
27358,0.025221890765085617,2018-09-27--gbm--response--segment_0
27359,0.47665627798496524,2018-09-27--gbm--response--segment_0
27361,0.2984757939994337,2018-09-27--gbm--response--segment_0
27363,0.11012437888140521,2018-09-27--gbm--response--segment_0
27366,0.32484877726383343,2018-09-27--gbm--response--segment_0
27367,0.4645341496331142,2018-09-27--gbm--response--segment_0
27368,0.04043164830056898,2018-09-27--gbm--response--segment_0
27369,0.32386929685964433,2018-09-27--gbm--response--segment_0
27370,0.23462818923957904,2018-09-27--gbm--response--segment_0
27373,0.3092315788034588,2018-09-27--gbm--response--segment_0
27375,0.04495509289780338,2018-09-27--gbm--response--segment_0
27377,0.2615841980635247,2018-09-27--gbm--response--segment_0
27378,0.15541686506634966,2018-09-27--gbm--response--segment_0
27384,0.2663105494537715,2018-09-27--gbm--response--segment_0
27385,0.45424317527231767,2018-09-27--gbm--response--segment_0
27389,0.032715012280776196,2018-09-27--gbm--response--segment_0
27391,0.34061214651418154,2018-09-27--gbm--response--segment_0
27392,0.16863984968660303,2018-09-27--gbm--response--segment_0
27393,0.31491389637026085,2018-09-27--gbm--response--segment_0
27394,0.01689200025898075,2018-09-27--gbm--response--segment_0
27400,0.08072998353383236,2018-09-27--gbm--response--segment_0
27402,0.05474712542339547,2018-09-27--gbm--response--segment_0
27403,0.0130926515988548,2018-09-27--gbm--response--segment_0
27407,0.18672201749283762,2018-09-27--gbm--response--segment_0
27411,0.34081957435643195,2018-09-27--gbm--response--segment_0
27413,0.19708288209105598,2018-09-27--gbm--response--segment_0
27417,0.2583756660763499,2018-09-27--gbm--response--segment_0
27418,0.3862389325287877,2018-09-27--gbm--response--segment_0
27419,0.20492685615774012,2018-09-27--gbm--response--segment_0
27420,0.4679729217434112,2018-09-27--gbm--response--segment_0
27426,0.19885050697215248,2018-09-27--gbm--response--segment_0
27427,0.03175665892687555,2018-09-27--gbm--response--segment_0
27429,0.5427905583086825,2018-09-27--gbm--response--segment_0
27431,0.4188387853768968,2018-09-27--gbm--response--segment_0
27435,0.3353850654250078,2018-09-27--gbm--response--segment_0
27437,0.36362786823436305,2018-09-27--gbm--response--segment_0
27438,0.20079536834697076,2018-09-27--gbm--response--segment_0
27440,0.057622190178898226,2018-09-27--gbm--response--segment_0
27442,0.026832822320418937,2018-09-27--gbm--response--segment_0
27443,0.198885856327749,2018-09-27--gbm--response--segment_0
27444,0.1845082846953146,2018-09-27--gbm--response--segment_0
27446,0.4145755523206659,2018-09-27--gbm--response--segment_0
27450,0.015959638505162247,2018-09-27--gbm--response--segment_0
27455,0.023028692725316824,2018-09-27--gbm--response--segment_0
27462,0.17804387642809805,2018-09-27--gbm--response--segment_0
27464,0.20702004930490306,2018-09-27--gbm--response--segment_0
27469,0.15411536598988018,2018-09-27--gbm--response--segment_0
27471,0.2877796076127415,2018-09-27--gbm--response--segment_0
27477,0.31514281762342083,2018-09-27--gbm--response--segment_0
27478,0.09161776674482201,2018-09-27--gbm--response--segment_0
27483,0.028444578349149832,2018-09-27--gbm--response--segment_0
27488,0.010265576896676206,2018-09-27--gbm--response--segment_0
27490,0.01923198315763962,2018-09-27--gbm--response--segment_0
27491,0.19271907421716697,2018-09-27--gbm--response--segment_0
27495,0.28911237713350185,2018-09-27--gbm--response--segment_0
27496,0.5341618582477353,2018-09-27--gbm--response--segment_0
27508,0.01066520563468364,2018-09-27--gbm--response--segment_0
27510,0.3482203237018373,2018-09-27--gbm--response--segment_0
27512,0.06453080387835528,2018-09-27--gbm--response--segment_0
27519,0.3491857421633158,2018-09-27--gbm--response--segment_0
27524,0.4648976286030598,2018-09-27--gbm--response--segment_0
27525,0.029238453059745716,2018-09-27--gbm--response--segment_0
27530,0.02891618761855498,2018-09-27--gbm--response--segment_0
27532,0.060600942321058324,2018-09-27--gbm--response--segment_0
27534,0.2640045877533692,2018-09-27--gbm--response--segment_0
27535,0.5153716126238598,2018-09-27--gbm--response--segment_0
27536,0.18526204604341218,2018-09-27--gbm--response--segment_0
27539,0.28911237713350185,2018-09-27--gbm--response--segment_0
27541,0.14441393655619642,2018-09-27--gbm--response--segment_0
27543,0.09161776674482201,2018-09-27--gbm--response--segment_0
27544,0.5106760144249411,2018-09-27--gbm--response--segment_0
27546,0.06758239522850991,2018-09-27--gbm--response--segment_0
27550,0.17789999048521646,2018-09-27--gbm--response--segment_0
27551,0.010734043163086253,2018-09-27--gbm--response--segment_0
27554,0.11464099298822666,2018-09-27--gbm--response--segment_0
27557,0.2276763863640272,2018-09-27--gbm--response--segment_0
27568,0.4367370539425436,2018-09-27--gbm--response--segment_0
27570,0.07061193033186833,2018-09-27--gbm--response--segment_0
27574,0.2136460377328701,2018-09-27--gbm--response--segment_0
27575,0.5020168480560555,2018-09-27--gbm--response--segment_0
27577,0.2810050852725593,2018-09-27--gbm--response--segment_0
27578,0.013575117629479208,2018-09-27--gbm--response--segment_0
27581,0.20696922379946553,2018-09-27--gbm--response--segment_0
27584,0.2016290918624804,2018-09-27--gbm--response--segment_0
27587,0.38869319927872087,2018-09-27--gbm--response--segment_0
27590,0.2625291125252326,2018-09-27--gbm--response--segment_0
27592,0.5301507243529255,2018-09-27--gbm--response--segment_0
27593,0.01400340362785743,2018-09-27--gbm--response--segment_0
27594,0.34079158102724977,2018-09-27--gbm--response--segment_0
27595,0.04415791630864339,2018-09-27--gbm--response--segment_0
27596,0.22218883987219912,2018-09-27--gbm--response--segment_0
27598,0.5276426543375483,2018-09-27--gbm--response--segment_0
27604,0.01511481415199308,2018-09-27--gbm--response--segment_0
27605,0.012252636004648881,2018-09-27--gbm--response--segment_0
27606,0.012049819894949526,2018-09-27--gbm--response--segment_0
27608,0.2464008924791949,2018-09-27--gbm--response--segment_0
27611,0.15512265127968353,2018-09-27--gbm--response--segment_0
27616,0.4809762680618819,2018-09-27--gbm--response--segment_0
27618,0.011586728763593382,2018-09-27--gbm--response--segment_0
27619,0.2933764879280598,2018-09-27--gbm--response--segment_0
27622,0.010298789566084777,2018-09-27--gbm--response--segment_0
27624,0.011953042567872668,2018-09-27--gbm--response--segment_0
27625,0.0675039070236421,2018-09-27--gbm--response--segment_0
27629,0.027073518189623225,2018-09-27--gbm--response--segment_0
27630,0.2935547483808322,2018-09-27--gbm--response--segment_0
27636,0.021283723919616453,2018-09-27--gbm--response--segment_0
27639,0.012608997917705266,2018-09-27--gbm--response--segment_0
27643,0.24624342200495564,2018-09-27--gbm--response--segment_0
27644,0.02537342045219522,2018-09-27--gbm--response--segment_0
27645,0.011953042567872668,2018-09-27--gbm--response--segment_0
27647,0.014799658320061972,2018-09-27--gbm--response--segment_0
27650,0.014646385720780626,2018-09-27--gbm--response--segment_0
27652,0.01400340362785743,2018-09-27--gbm--response--segment_0
27655,0.017065908236254607,2018-09-27--gbm--response--segment_0
27656,0.027748255796800812,2018-09-27--gbm--response--segment_0
27657,0.01400340362785743,2018-09-27--gbm--response--segment_0
27658,0.013023015965420175,2018-09-27--gbm--response--segment_0
27668,0.010298789566084777,2018-09-27--gbm--response--segment_0
27669,0.02537342045219522,2018-09-27--gbm--response--segment_0
27671,0.025127950600981774,2018-09-27--gbm--response--segment_0
27672,0.015233066125521872,2018-09-27--gbm--response--segment_0
27673,0.02815151029012061,2018-09-27--gbm--response--segment_0
27678,0.36096066724045384,2018-09-27--gbm--response--segment_0
27680,0.05283580240929908,2018-09-27--gbm--response--segment_0
27681,0.010371440763366357,2018-09-27--gbm--response--segment_0
27683,0.019100582090769334,2018-09-27--gbm--response--segment_0
27684,0.010762062724779678,2018-09-27--gbm--response--segment_0
27689,0.05600527365732373,2018-09-27--gbm--response--segment_0
27690,0.040518939182136074,2018-09-27--gbm--response--segment_0
27691,0.5001300828271296,2018-09-27--gbm--response--segment_0
27693,0.044558041790801244,2018-09-27--gbm--response--segment_0
27696,0.08898862861696383,2018-09-27--gbm--response--segment_0
27699,0.5484406856745048,2018-09-27--gbm--response--segment_0
27702,0.5456190150316995,2018-09-27--gbm--response--segment_0
27703,0.5746752957708356,2018-09-27--gbm--response--segment_0
27704,0.05799192467475265,2018-09-27--gbm--response--segment_0
27705,0.3884134127872206,2018-09-27--gbm--response--segment_0
27706,0.04478862862391537,2018-09-27--gbm--response--segment_0
27707,0.46596128552820093,2018-09-27--gbm--response--segment_0
27708,0.6207382121976314,2018-09-27--gbm--response--segment_0
27709,0.4995542645938789,2018-09-27--gbm--response--segment_0
27710,0.03837953641887161,2018-09-27--gbm--response--segment_0
27712,0.14447270390005856,2018-09-27--gbm--response--segment_0
27715,0.3739838498947775,2018-09-27--gbm--response--segment_0
27718,0.5388987606286982,2018-09-27--gbm--response--segment_0
27719,0.5641828910583435,2018-09-27--gbm--response--segment_0
27725,0.6676550915376924,2018-09-27--gbm--response--segment_0
27726,0.37969982714932016,2018-09-27--gbm--response--segment_0
27727,0.6489295438443934,2018-09-27--gbm--response--segment_0
27728,0.6017767604424696,2018-09-27--gbm--response--segment_0
27731,0.46624537194725757,2018-09-27--gbm--response--segment_0
27732,0.528581842216694,2018-09-27--gbm--response--segment_0
27736,0.20693043655764543,2018-09-27--gbm--response--segment_0
27738,0.41325751938383315,2018-09-27--gbm--response--segment_0
27740,0.47070128965873387,2018-09-27--gbm--response--segment_0
27745,0.08955153519214763,2018-09-27--gbm--response--segment_0
27748,0.028657796916770815,2018-09-27--gbm--response--segment_0
27751,0.05741549333879009,2018-09-27--gbm--response--segment_0
27752,0.4018852886179217,2018-09-27--gbm--response--segment_0
27758,0.44782482665216716,2018-09-27--gbm--response--segment_0
27759,0.3929792958945107,2018-09-27--gbm--response--segment_0
27761,0.6131231911395502,2018-09-27--gbm--response--segment_0
27769,0.48617569335897254,2018-09-27--gbm--response--segment_0
27772,0.44157274049196094,2018-09-27--gbm--response--segment_0
27773,0.42541153965914363,2018-09-27--gbm--response--segment_0
27776,0.019243207537010823,2018-09-27--gbm--response--segment_0
27779,0.6280533164080734,2018-09-27--gbm--response--segment_0
27782,0.44632490286827287,2018-09-27--gbm--response--segment_0
27783,0.4613643723351485,2018-09-27--gbm--response--segment_0
27785,0.025292484801592966,2018-09-27--gbm--response--segment_0
27786,0.27331174730363933,2018-09-27--gbm--response--segment_0
27787,0.368712803092765,2018-09-27--gbm--response--segment_0
27789,0.04721442376457602,2018-09-27--gbm--response--segment_0
27795,0.30211628451309824,2018-09-27--gbm--response--segment_0
27798,0.45873683669630594,2018-09-27--gbm--response--segment_0
27799,0.487523157713141,2018-09-27--gbm--response--segment_0
27800,0.02058516235211283,2018-09-27--gbm--response--segment_0
27801,0.033101409412576714,2018-09-27--gbm--response--segment_0
27803,0.749590331772032,2018-09-27--gbm--response--segment_0
27807,0.33525765211174824,2018-09-27--gbm--response--segment_0
27808,0.4032742352225938,2018-09-27--gbm--response--segment_0
27809,0.4962770848079334,2018-09-27--gbm--response--segment_0
27810,0.09230145614556019,2018-09-27--gbm--response--segment_0
27812,0.7601584481986587,2018-09-27--gbm--response--segment_0
27813,0.11694725219756509,2018-09-27--gbm--response--segment_0
27816,0.09674116405635974,2018-09-27--gbm--response--segment_0
27820,0.02332590734439633,2018-09-27--gbm--response--segment_0
27821,0.05691817222622999,2018-09-27--gbm--response--segment_0
27824,0.5554078887005776,2018-09-27--gbm--response--segment_0
27828,0.4742755747595473,2018-09-27--gbm--response--segment_0
